SampleID,Staphylococcus,Streptococcus,Ralstonia,Gemella,Lacticaseibacillus,Bacillus,Enterococcus,Acinetobacter,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Enhydrobacter,Sediminibacterium,Corynebacterium,Enterobacter,Pseudomonas,Cutibacterium,Escherichia-Shigella,Bifidobacterium,Phyllobacterium,Stenotrophomonas,Veillonella,Serratia,Caulobacteraceae,Yersiniaceae,Sphingobium,Rothia,Empedobacter,Neisseria,Aeromonas,Lactobacillus,Klebsiella,Sphingomonas,Pediococcus,Blastomonas,Erwiniaceae,Brevundimonas,Delftia,Haemophilus,Bradyrhizobium,Variovorax,Prevotella,Achromobacter,Granulicatella,Atopobium,Chryseobacterium,Methylobacterium-Methylorubrum,Pantoea,Blautia,Yersinia,Romboutsia,Nubsella,Enterobacteriaceae,Microscillaceae,Faecalibacterium,Dolosigranulum,Actinomyces,[Ruminococcus] gnavus group,Fimbriimonadaceae,Kocuria,Finegoldia,Shewanella,Burkholderia-Caballeronia-Paraburkholderia,Paracoccus,Cellulosimicrobium,Prevotella_7,Knoellia,Erysipelotrichaceae UCG-003,Acidibacter,Pelomonas,Rubrobacter,Fusobacterium,Micrococcus,Anaerococcus,Collinsella,Anaerostipes,Rudaea,Abiotrophia,Sphingobacterium,Limosilactobacillus,Psychrobacter,Bacteroides,Paenibacillus,Rheinheimera,Actinobacillus,Subdoligranulum,TM7x,Porphyromonas,Alkanindiges,Akkermansia,Brucella,Bdellovibrio,[Ruminococcus] torques group,Lautropia,Fusicatenibacter,[Clostridium] innocuum group,Comamonas,Agathobacter,Rhizobiaceae,Peptoniphilus,Obscuribacteraceae,Lactococcus,Geobacillus,Novosphingobium,Hydrogenophaga,Roseomonas,Leptotrichia,Luteibacter,Haematobacter,Flavonifractor,Aquabacterium,Erysipelatoclostridium,Bergeyella,Sphingomonadaceae,Latilactobacillus,Carnobacterium,Ruminococcus,Massilia,Brochothrix,Oscillospiraceae,Aerococcus,Aureimonas,Nevskia,Eggerthella,Afipia,Lachnospiraceae NK4A136 group,Lelliottia,Lawsonella,Alloprevotella,[Eubacterium] ventriosum group,Falsirhodobacter,Oribacterium,Lachnospiraceae ND3007 group,Devosia,Lachnoanaerobaculum,Methylophilus,Porphyrobacter,Neisseriaceae,Lachnoclostridium,Dorea,Rhodococcus,Mucilaginibacter,Clostridium sensu stricto 1,Xanthomonas,[Eubacterium] eligens group,Lactiplantibacillus,Pajaroellobacter,[Eubacterium] hallii group,Labrys,Solimonadaceae,Acidovorax,[Ruminococcus] gauvreauii group,Ruminococcaceae,Sphingopyxis,Parabacteroides,Peptostreptococcus,Moraxella,Phascolarctobacterium,HT002,Fenollaria,Citrobacter,Coprococcus,Exiguobacterium,Methylotenera,Brachybacterium,[Eubacterium] siraeum group,Methylocella,Monoglobus,Ochrobactrum,Bacteroidetes BD2-2,Streptobacillus,Cnuella,Intestinibacter,Flavobacterium,Edaphobacter,Amaricoccus,Campylobacter,Capnocytophaga,Mycobacterium,Peredibacter,Butyricicoccus,Solobacterium,Parasutterella,Diaphorobacter,Proteus,Dialister,Lachnospiraceae,Candidatus Obscuribacter,Selenomonas,Alistipes,Brevibacterium,Cloacibacterium,[Eubacterium] coprostanoligenes group,Deinococcus,Fimbriiglobus,Leuconostoc,Roseburia,Filifactor,Anaerobacillus,Pseudoxanthomonas,[Eubacterium] fissicatena group,Sva0081 sediment group,Desulfosarcinaceae,Turicibacter,UCG-002,Prevotella_9,Saccharimonadaceae,Desulfatiglans,Muribaculaceae,Rubellimicrobium,Lachnospiraceae UCG-004,SEEP-SRB1,Luteimonas,Aggregatibacter,Ligilactobacillus,Bosea,Johnsonella,Intestinimonas,Holdemanella,Tepidimonas,Megasphaera,Blastococcus,Adlercreutzia,Incertae Sedis,Dermabacter,Hungatella,Pseudonocardia,P5D1-392,Atopostipes,Treponema,Dysgonomonas,Bacillaceae,Christensenellaceae R-7 group,Desulfovibrio,Microbacterium,Legionella,Pseudoclavibacter,Pedobacter,UCG-005,Catenibacterium,JG30-KF-CM45,Nocardioides,Peptococcus,Candidatus Soleaferrea,Weissella,Jeotgalicoccus,Marmoricola,Senegalimassilia,Hymenobacter,Staphylococcaceae,WD2101 soil group
511M03BM,1.2257910818973912,2.4036326071130762,-0.4334946362642764,0,-2.6307192136004955,3.423954846905371,0,5.497718483270525,2.8116984969212977,2.0117467571312924,-1.4993171021093952,-0.3585933280911586,2.4088274239901803,5.843399448242193,0,0,-2.1607155843547603,0,0,0,0,0,0,3.170492406387252,0,2.3878842501449364,0,0,0,0,0,0,-3.323866394160441,-3.5470099454746506,1.361961694845105,3.9332773467094544,0,-3.323866394160441,0,0,0,0,0,1.263139821199979,0,0,0,0,0,0,-2.3683549491330047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.736079729258322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.323866394160441,0,0,0,0,0,0,0,0,-0.9820605880131139,0,0,0,0,0,0,-0.31818378975328176,0,0,2.1288873256920144,0,0,0,0,0,0,-1.9375720330405506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.240157126034596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8538627649147057,-3.8346920179264314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512M03BM,6.435825305404567,7.26895172250536,0.34116508421826897,4.622219707794519,3.717614296191231,2.2129672611198608,0,-0.3858836480173573,-1.8072693289485182,0,3.2803270062838656,2.809264615689888,1.4342063278369235,0.9742083407085094,0.6894717784864852,-0.2566719165373512,0.9102596161082355,0,1.07513425929847,0,0,2.5711794843774793,0,0,-0.9199661339476153,0,0.03101015591442957,0,3.6863798311294884,0,1.2096651522560755,0,0,0,0,0,-0.8628077201076669,1.4990939500427984,0,0,0.2721722127313182,0,0,-0.22681895338766989,1.257455816092424,0,-0.015509859720463037,-0.42097496782862764,-0.0643000238898952,-0.08961783187418515,0,0,0.19806424057759608,0.8619410388374282,-0.4573426119995023,-0.4573426119995023,-0.2566719165373512,0,-1.1882301205422947,0,-3.060032297443886,-0.351982096341676,0,0,0,-0.9199661339476153,-0.42097496782862764,0.3576943861694799,0,0,0,2.380218564992817,-0.0396074112995235,-1.8072693289485182,0,0,0,-1.9614200087757765,0,-0.42097496782862764,0,0,0,-1.5559549006676119,0,0,0,0,0,0,0,0,-1.6737379363239957,0,0,-1.0451292769016214,0,-2.3668851168839407,-0.9199661339476153,0,0,0,0,0,0,0,0,0,0,0.6035293486857602,0,0,0,0,-1.268272828215831,-1.9614200087757765,0,0,0,0,0,0,0,-0.9199661339476153,0,-1.8072693289485182,0,-1.4505943850097855,0,0,-1.268272828215831,0,0,0,0,0,0,0,0,0,-1.9614200087757765,0,-1.3552842052054608,0,-1.8072693289485182,-1.5559549006676119,0,0,0,0,0,0,0,0,-1.268272828215831,0,-0.9805907557640503,0,0,-1.8072693289485182,0,0,0,0,0,0,0,0,0,-1.6737379363239957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9614200087757765,0,0,0,0,0,0,-1.5559549006676119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.143741565569731,0,0,0
514M02BM,7.91648248955021,5.520887603637446,0.6776512812572664,2.941567233092158,3.4016653333484905,-0.817842371827616,0,0.8367159758869542,-0.12469519126767059,-0.4924199713929882,1.8045940765516022,1.704804605943231,0,1.7989918210029323,3.2687801443005746,1.8798984596157329,-0.12469519126767059,2.2484200525322127,-0.29174927593083666,0,0,0.9479416109971783,-0.7437343996738943,0,-0.8978850795011524,0,0,-1.9964973681692622,0,0,1.2806473648229142,0,0,0,0,0,0,0.08294417351057382,0.821900890101813,0,-0.24729751336000305,0,0,-0.24729751336000305,0,0,0,-0.9848964564907821,0,-0.12469519126767059,0,0,0,-1.9964973681692622,-0.43835275012271246,0,-2.2841794406210427,3.67682589900223,-1.1855671519529332,0,0,0.25479443043723293,0,0,0.9212733639150175,0,-1.303350187609317,-1.9964973681692622,0,-1.1855671519529332,1.232328787552107,0,0,0,0,0,-2.2841794406210427,0,0,0,0,0,0,0,0,0,0,0,0,-1.5910322600610978,0,0,0,0,0,0,-2.2841794406210427,0,0,0,0,0,0,-0.3382692915657297,0,-1.1855671519529332,0,0,0,0,0,0,-1.7733538168550524,-1.0802066362951068,0,-1.4368815802338395,0,0,0,0,-0.9848964564907821,0,0,0,0,-0.9848964564907821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2841794406210427,0,0,0,0,0,0,-1.9964973681692622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0802066362951068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5495783852329366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6747415281869427,0,0,0,0,0,0,-1.7733538168550524,0,0,0,0,0,0,0,0,0,0,0,0,-1.4368815802338395,0,0,0,0,0,0,0,0,0,-1.9964973681692622,0,0,0,0,0,0,0
515M02BM,5.649084579232322,6.43684998464911,3.6739345021342036,5.208653897933613,-0.03498097874015338,5.91968373204995,-2.386356235903631,-1.2877439472355214,0,-2.674038308355412,1.3453432153932336,1.1761092933546466,0,6.251460397836344,-1.0000618747837406,-1.4700655040294759,0.8907884970885451,0.25270109371162786,-0.440446086848318,-0.30691469422379525,0,1.079379666896095,-0.440446086848318,0,-1.9808911277954668,0,-0.8822788391273573,0,0,0,-0.6816081436652057,0,0.7599488961297345,0,0,0,0,-0.6816081436652057,0,0,-1.0646003959213117,0,0,0,0,0,-2.1632126845894213,0,0,0,0,0,0,0,-0.16173268437929744,-1.5754260196873022,-2.1632126845894213,0,0,0,-1.8267404479682086,0,0,0,0,-2.674038308355412,-1.693209055343686,0,0,-1.2877439472355214,0,0,0,0,0,-1.4700655040294759,0,0,-3.0795034164635764,-1.4700655040294759,3.7711522704779874,0,0,0,-1.2877439472355214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0795034164635764,0,0,0,0,0,0,0,-1.5754260196873022,0,-1.5754260196873022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516M02BM,7.01068833610008,7.023591740935987,-1.5511531203182543,-1.2146808836970417,2.0758509300775945,-1.2146808836970417,1.305317085902229,4.696502832150137,0,0.1893130545222501,0.9253852797992295,3.4967779585216983,4.482652267279252,2.246580738707764,-0.8092157755888771,-1.5511531203182543,0.03808208479832631,-0.5215337031370963,0,1.474137955477281,-2.2443003008781996,-0.0035906116022417223,0,0,0,0,-1.5511531203182543,0,-2.2443003008781996,3.5828790519219265,-0.8092157755888771,0,0,0,0,0,2.1098411303061457,-1.907828064256987,0,0,-1.907828064256987,0,0,-0.9092992341458599,-2.75512592464419,0,0,-1.2887888558507634,0,-1.907828064256987,0,0,0,0,0,0,0,0,0.03808208479832631,0,0,0,0,0,0,0,0,0,0,0,0,0.7413816368222896,0,0,0,0,0,0,0,-2.4674438521924094,0,0,0,-1.5511531203182543,0,0,0,0,0,0,0,0,0,-1.3688315635242998,0,0,0,0.3803682912849595,0,0,0,0,0,0,0,-3.1605910327523548,-1.3688315635242998,0,0,0,0,0,0,0,0,0,0,0,-2.4674438521924094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.081149491072519,0,-2.2443003008781996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8580059397583093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8580059397583093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517M02BM,4.781453201954282,6.643977644977637,-0.932939451813934,5.693645838331644,2.583073604276803,-2.13691225613987,0,1.0411415742080758,0,3.3657055739208963,2.0652897019386445,1.0480620170526493,0,0.614623056902079,1.1893220870488306,0.9076101815835531,1.934959450230172,0.8504517677436048,-0.6328348593635957,4.8100637359955485,1.5393884157672066,0.5139795311223918,0.7347673687441421,0,3.9445453294948165,-2.13691225613987,2.938261559093957,-0.0368514272572984,0,-1.2896143957526665,-0.12200923559760524,0,0,0,-1.2206215242657148,0,2.7927539754227184,-0.10003032887882979,-1.2206215242657148,-1.8492301836880891,-0.6705751873464427,0.6562957533026474,-1.626086632373879,0,-1.626086632373879,0,1.8270704882189874,0,0.06031232119634966,-1.9827615763126116,0,0,0,-3.2355245448079795,-1.2206215242657148,2.7671271916905664,-2.8300594366998153,0,0.6963010879163458,-1.4437650755799245,0,0,0,0,0,0,0,-0.932939451813934,0,-0.7931775094387752,-1.0954583813117087,0,-0.5613758953814507,-0.4023112007517633,0,-1.4437650755799245,0,0,0,3.739421983714481,-2.5423773642480345,-2.319233812933825,0,0,0,0,0,-2.8300594366998153,0,0,2.1872204001151094,0,0,1.2303835738466042,-1.2896143957526665,0,0,0,-2.5423773642480345,-1.626086632373879,0,0,0,0,0,0,0,2.3423167064903745,0,1.0886081114469994,-0.05747071446003371,0,0,0,0,0,0,2.395687237013386,-0.34515278691181495,0,-2.8300594366998153,2.1960116655262802,0,0,0,0,-0.19100210708455645,0,0,0,0,-1.9827615763126116,0,0,0,0,2.3610438455410727,0.3198235166814345,0,-2.8300594366998153,1.012970697241379,0,0,0,0,-2.13691225613987,0,0,0,0,1.6880993722986468,0,1.7817552920069448,0.8335022094298314,0,0.9839831603681275,0,0,-0.9842327462014846,-0.4946845208827786,0,0,0,0,0,0,0,0,0,0,-0.7097959004997243,-2.5423773642480345,0,0,0,0,0,0,-0.16747160967436248,0,0,-2.8300594366998153,0,-0.932939451813934,0.5599646443642148,0,0,-0.3177538127237005,0,0,0,-3.2355245448079795,-1.3637223679063881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031539073564008646,0,0,0,0,0,0,0.6864487914733348,0,0,0,-2.8300594366998153,0,-0.5613758953814507,0,-1.7314471480317053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8300594366998153,-1.9827615763126116,0,0,0,0,0,0,-2.8300594366998153
518M02BM,2.075545374933335,5.022948916303318,-2.5043070030704664,2.3613025189755312,4.618358022298776,1.0220535215456952,-0.06195996770126211,2.6633320398354536,-0.22703971806071088,3.9595021809852247,3.912016699252314,1.4565061665271113,0,5.191791993455204,1.4892959893501025,-0.019400353282466032,1.2568931126230956,0,1.9054563865750147,0.8885221289211724,0,3.077307837611527,-1.8111598225105214,0,1.4127035438687185,0,1.6966472942098925,-1.8111598225105214,0,-0.2530152044639715,2.140083896070906,-1.2515440345750988,0,1.139836557202078,1.9324445312926617,-1.1825511630881471,0.6092083061399078,0.22027249998295417,0,0,0.854330764172893,0.9692110401713148,0,0.8800832602753079,2.033654433224175,2.983597131262937,0,0.06064235439107035,-0.08393887442003756,-0.4566141597052109,0,0,-0.5947644981860281,0,0.299053377836068,-1.4927060913919865,0.6737468272774789,3.5063472384306564,0,0,0,4.015208948468574,0,0,2.4409004857033336,0,-0.22703971806071088,-0.30708242573424727,-1.8111598225105214,0,0.5980350055417825,0,-1.8111598225105214,0,0,-1.944691215135044,-0.7551071482612075,0,-1.944691215135044,-0.1294012484967948,0,-1.8111598225105214,-1.4056947144023568,-2.5043070030704664,0,-1.4927060913919865,0,0,0,0,-2.791989075522247,0,0,-1.1825511630881471,0,0,-0.30708242573424727,-1.944691215135044,0.45320405766332694,0,0,0,-1.1825511630881471,0.2682817191693143,-2.5043070030704664,0,0,0,0,0,-0.33525330270094367,0,0,-0.7125475338424114,0,0,-1.5880162711963113,0,0,1.2213864241661865,-2.5043070030704664,0,0,-2.2811634517562567,0,0,-0.06195996770126211,0,0,0,0,0,0,0,0,0,0,0,0,-1.4927060913919865,0,0,0,0.491425270483524,-1.5880162711963113,0,0,0,0,0,0,0,0,0,-1.8111598225105214,0,0,0,0,-1.4056947144023568,0,-1.0002296062941927,-0.7995589108320411,0,0,0,0,0,0,-2.0988418949623022,0,-0.5583968540151534,0,0,0,-1.4056947144023568,0,-1.0002296062941927,0,0,0,0,0,0,0,0,0,0,0.38606475482569813,0,0,0,-0.9461623850239169,0,0,0,0,-0.5947644981860281,0,0,0,0,0,-1.5880162711963113,0,0,0,0,0,0,-0.42486546139063064,0,0,0,0,0,-1.4927060913919865,0,0,0,0,0,0,0,-1.4056947144023568,0,0,0,0,-1.1825511630881471,0,0,-1.0002296062941927,0,0,-1.2515440345750988,-1.118012641950576,0,-1.4056947144023568,0,0,0,0,-1.3256520067288204,0,0,0,0,0
521M02BM,1.0887370874165159,2.963155510310342,-4.283450127697976,1.177552821127156,-0.672532215053752,-3.30262087468625,0,5.151872104866056,1.3211256968747769,0,-2.4916906584699214,0,3.75839182814593,4.507072629945641,0,0,0,0,2.9241627996660746,0,-0.8712029098492362,-3.4361522673107725,0,0.9076531545429116,-3.7726245039319855,3.768634102682581,0,2.597961175944559,0,-1.1479559117688263,0,0,0,0,2.065688863681822,-0.9753431691018326,0,0,0,0,0,0,0,0.918723378297158,0,0,0,-2.014766586379612,0,0,1.0281124656000813,0,-3.590302947138031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2810702796247169,0,0,0,0,0,0.6168741455805966,0,-2.8971557665780856,0,0,0,0,-3.4361522673107725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1848378390298664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522M02BM,6.546889060423069,5.845007175913244,3.283525656293851,3.828542644808121,4.802158860942795,1.1156154666264064,-1.186969626367639,-0.49382244580769363,0,-1.9491096784145359,2.906263207001771,4.272332159586222,0,3.4770982008679376,1.3414221353601001,0.7001000226647407,2.157069341454568,4.476685057197782,1.795339626854211,3.5362798476860537,0,2.32358029222188,-0.20614037335591284,-0.1338197117762867,-0.3115008890137392,0,3.716327889933772,0,0,0,3.3143204291330606,0,0,0,-0.15735020918648068,-0.527723997483375,2.839571832503099,1.6733246762912475,2.7170212073632425,0,2.1162473469343124,0,-1.3300704700083124,0.5708882911847346,0.30967279192111663,-3.895019827469849,0.42246828606646103,-0.527723997483375,0.4090452657343211,0.49942932720259003,-1.4101131776818487,0,2.7693891928805585,0,-0.42928392467012255,-0.4610326229847028,-0.39851226600336886,-1.4101131776818487,-2.285581915035749,0,-0.11083019355158807,-1.186969626367639,-0.6761440026016485,0.8054605383225675,0,0,-0.49382244580769363,-0.3115008890137392,0,-1.8155782857900133,-1.122431105230068,0,-1.4101131776818487,-0.0031995293592226304,1.186384537514614,0,-1.3300704700083124,0,0,2.75266854609348,0,0,0,-1.4971245546714784,-0.9505808483034088,0,0,0.07527208608227287,0,0,-1.0046480695736846,0,1.0176350582662033,-1.9491096784145359,0,-2.7964075388017395,0,0,-1.122431105230068,-0.7595256115406994,0,-1.9491096784145359,-0.8992875539158582,0,0,0.30967279192111663,0,-1.6977952501336295,0,-1.122431105230068,-0.6761440026016485,0,0,-0.803977374111533,0.21585403670346226,-0.11083019355158807,0,0,0,0,0.3390866771274106,0,0.03680580525447663,-1.061806483413633,0,0,0,0,0,0,0,-2.103260358241794,-1.4971245546714784,-2.285581915035749,-1.4971245546714784,-2.103260358241794,0,0,-0.06637843098075402,0,0,0,0,0,-1.9491096784145359,-0.4610326229847028,0,-0.527723997483375,-2.103260358241794,0,0,0,0,0,0,0,0,0,0,0,0,-1.4101131776818487,0,0,0,0,0,0,0,-2.103260358241794,0,0.8841036656416805,0,0,-2.285581915035749,0,0,0,-1.4971245546714784,0,0,0,0,0.4744280249971724,-1.6977952501336295,0,0,-1.8155782857900133,0,0,0,0,0,0,-0.8504973897464261,0,0,0,0,0,0,0,0,0,0,0,0,-1.061806483413633,0,0,0,0,-0.527723997483375,0,0,0,0,0,-0.4610326229847028,0,0,-2.285581915035749,0,0,0,0,0,0,0,-0.803977374111533,0,-1.3300704700083124,0,0,0,-0.4610326229847028,0,0,0,-1.4971245546714784,0,0,0,0,0,-1.9491096784145359,-1.2559624978545907,0,0
523M02BM,5.659118716944372,4.257458423142561,0.9922765092634518,1.1619129065300906,4.626983694573006,-0.2903394223815976,0,1.4335088412302466,-1.3019403340600775,-0.4195511538616037,2.965423392293664,1.4601770883124083,0,2.6216818072114205,2.459259781633485,-0.454642473672874,1.0806874666075044,2.2907952595009564,1.1331339419800472,0,0,2.015271391528985,0.27359602669834127,0,-0.454642473672874,0,0,0,0.6558042726422388,0,0.6319936239485204,-1.8409368347927646,0,0,0,0,0,1.1035021443736759,0.6198722634161755,0,0.3074975783740226,0.10497331426254863,0,0.40280775817834735,-0.23149892235866432,-2.4005526227281875,-0.025646868154515445,0.808272866286512,0.9753269509496785,0.04179441264101724,0,0,0,-1.221897626386541,-0.8424080046816376,0,-0.025646868154515445,1.7265817623169046,0.8381258294361928,0,0,0.6558042726422388,-0.4910101178437487,0,0,0,0,0,0,0.3074975783740226,1.940000763739119,0.7129626864821872,-0.5287504458265957,0,0,0,0,0,0,0.019815505922241794,-0.8964752259519133,0,0,-0.5287504458265957,0,0,0,0,0,0,0,0,0,0,0,-0.8424080046816376,0,0.756447798421926,-1.707405442168242,0,-3.0936998032881324,0,-0.9536336397918617,0,0,-1.9950875146200229,0,0,0,-1.5896224065118583,0,0,0,-0.5287504458265957,-1.3019403340600775,-1.3019403340600775,0,0,0,0,-1.8409368347927646,0,0,0,0,-1.5896224065118583,0,0,0,0,0,-1.484261890854032,0,0,0,-0.791114710294087,0,0,-1.707405442168242,0,-0.23149892235866432,0,0,0,0,-2.4005526227281875,0,0,-0.8424080046816376,0,0,0,0,0,0,0,0,0,0,0,0,-0.4195511538616037,0,0,-1.8409368347927646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9950875146200229,0,-0.38564960218592237,0,0,0,0,0,-2.4005526227281875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5896224065118583,0,0,0,0,0,0,0,0,0,-0.5679711589798773,-0.2903394223815976,0,0,0,0,0,0,0,0,-0.6513527679189282,-0.7423245461246548,0,0,0,0,0,0,0
524M03BM,6.043744381777376,6.924544823721263,-0.5631059845836535,6.151244320607201,3.0518079373739533,0.13004119597629193,-1.461047577789612,1.8314166037360775,3.9647030802469696,-1.7795013089081468,1.2409235772362162,0.28419187580355,0,1.0683108345692225,3.1868337262915287,-0.9145038714215423,1.0085915998675996,0.6843519316820212,2.30015253790395,0,-2.2495049381538825,0.1483903346444886,0,1.757828247078589,1.3505433022534388,0,0,0,0,0,-0.14537078388367464,0,0,0,4.104865102643469,0,0,-0.14537078388367464,-0.640067025719782,0,-0.22135669086159693,0,0,1.3559929070210033,-0.8632105770339917,0,0,0,0,-2.2495049381538825,0,0,-2.760330561919873,0.841537515204434,-0.640067025719782,0,0,0,-1.7795013089081468,0,0,0,0,0,0,0,-2.2495049381538825,0,0,0,0,-1.5563577575939367,0,0,0,0,0,0,0,-1.9130327015326694,0,0,-2.0671833813599276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3740362007999822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.661718273251763,0,0,-0.39320694778825604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4726484894680922,0,0,0,0,-1.661718273251763,0,-3.165795670028037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.760330561919873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.760330561919873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.760330561919873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.461047577789612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.760330561919873,0,0
525M04BM,4.967357919473863,6.3202468036622035,3.6558647714366703,1.9976366948331377,0,0,-1.3901376664968768,3.2230006891403917,-0.2269868566911959,0.7380940393523914,0,2.182207971361108,-0.36051824931571863,2.1652103949925374,1.9771581634895972,0,1.990857007847759,0,-1.207816109702922,2.8640555966671197,0,0,0,-0.6016803061326064,0.5267849456851845,-1.3901376664968768,-1.6132812178110865,0,2.187810226909778,0,0,0,0,0,0,0,0,0,0,-2.3064283983710316,0,0,0,0.5557724825584365,0,0,0,0,0,-1.3901376664968768,0,0,-1.6132812178110865,0,0,0,0,0.7616245367625853,0.21930024593722353,0,0,0.17847825141696871,0,0,0,0,0,0,0,-1.3901376664968768,-0.8023510015947575,0.4661603238687495,0,-2.3064283983710316,0,-1.3901376664968768,-2.3064283983710316,0,0,0,0,0,0,0,-1.6132812178110865,0,0,0,0,0,0,0,0,0,0,0,0,-0.5146689291429767,0,0,0,0,0,0,-0.6016803061326064,0,0,0,0,0,-1.0536654298756638,0,0,0,0,0,0,0,0,0,-2.3064283983710316,0,0,0,0,0,-1.3901376664968768,0,0,0,0,-1.3901376664968768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6132812178110865,0,0,0,0,0,0,3.1403089732952782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17847825141696871,0,0,0,0,0,0,0,0,0,0,0,-1.9009632902628673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3901376664968768,0,0,0,0,0,0,0,0,0,0,-2.3064283983710316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6132812178110865,0,0,0,0,-2.3064283983710316
